Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season,Unnamed: 10
C6654,25,,Mumbai,['Fashion'],['Shoes'],New Visitor,3406.83,No,Spring,0.0
C6655,18,M,Kolkata,['Beauty'],['Perfume'],New Visitor,4743.24,No,Summer,0.0
C6656,39,F,Bangalore,['Fitness'],['Yoga Mat'],Frequent Buyer,4313.82,No,Spring,0.0
C6657,29,,Chennai,['Books'],['Non-fiction'],Occasional Shopper,2609.15,Yes,Winter,0.0
C6658,37,F,Chennai,"['Beauty', 'Electronics', 'Fashion']","['Foundation', 'Laptop', 'Jacket']",New Visitor,3448.04,No,Winter,0.0
C6659,26,M,Bangalore,"['Electronics', 'Books', 'Home Decor']","['Laptop', 'Fiction', 'Wall Art']",Frequent Buyer,1928.7,Yes,Winter,0.0
C6660,39,M,Kolkata,['Books'],['Comics'],Frequent Buyer,2091.83,Yes,Autumn,0.0
C6661,31,F,Mumbai,"['Fashion', 'Home Decor', 'Books']","['T-shirt', 'Lamp', 'Comics']",Frequent Buyer,1632.7,Yes,Spring,0.0
C6662,58,M,Kolkata,"['Fitness', 'Home Decor']","['Resistance Bands', 'Wall Art']",New Visitor,1531.75,Yes,Spring,0.0
C6663,58,,Bangalore,['Fitness'],['Dumbbells'],New Visitor,4462.56,Yes,Winter,0.0
C6664,40,,Chennai,"['Books', 'Beauty', 'Fashion']","['Non-fiction', 'Perfume', 'Jeans']",Frequent Buyer,4052.51,No,Autumn,0.0
C6665,35,M,Mumbai,"['Fashion', 'Books', 'Fitness']","['Jeans', 'Comics', 'Resistance Bands']",New Visitor,3089.09,Yes,Summer,0.0
C6666,32,M,Bangalore,"['Home Decor', 'Books', 'Fashion']","['Cushions', 'Comics', 'T-shirt']",Frequent Buyer,501.14,No,Autumn,0.0
C6667,44,M,Bangalore,"['Fitness', 'Fashion', 'Electronics']","['Dumbbells', 'Jeans', 'Smartwatch']",Occasional Shopper,501.13,No,Autumn,0.0
C6668,58,M,Kolkata,['Electronics'],['Smartwatch'],Occasional Shopper,2461.06,No,Autumn,0.0
C6669,53,F,Chennai,['Electronics'],['Headphones'],Frequent Buyer,2009.38,No,Spring,0.0
C6670,38,F,Delhi,"['Fashion', 'Fitness', 'Beauty']","['Shoes', 'Treadmill', 'Perfume']",New Visitor,4491.17,Yes,Autumn,0.0
C6671,57,M,Delhi,"['Beauty', 'Books', 'Fitness']","['Lipstick', 'Non-fiction', 'Resistance Bands']",New Visitor,2936.31,Yes,Summer,0.0
C6672,59,M,Kolkata,['Beauty'],['Moisturizer'],New Visitor,3103.44,No,Autumn,0.0
C6673,18,M,Kolkata,"['Beauty', 'Home Decor', 'Fashion']","['Foundation', 'Wall Art', 'Jeans']",Occasional Shopper,3599.98,Yes,Autumn,0.0
C6674,22,F,Kolkata,"['Electronics', 'Fitness', 'Beauty']","['Laptop', 'Yoga Mat', 'Lipstick']",Occasional Shopper,3541.13,No,Winter,0.0
C6675,41,M,Chennai,"['Electronics', 'Fitness', 'Home Decor']","['Smartphone', 'Resistance Bands', 'Lamp']",Occasional Shopper,3843.09,Yes,Summer,0.0
C6676,30,M,Chennai,"['Books', 'Home Decor']","['Fiction', 'Wall Art']",New Visitor,2545.28,No,Winter,0.0
C6677,19,F,Delhi,['Home Decor'],['Curtains'],New Visitor,1018.72,No,Spring,0.0
C6678,26,,Delhi,"['Electronics', 'Fashion', 'Beauty']","['Smartphone', 'Jeans', 'Lipstick']",Frequent Buyer,4237.76,No,Summer,0.0
C6679,20,F,Chennai,"['Fashion', 'Fitness']","['Jeans', 'Yoga Mat']",Occasional Shopper,1921.89,Yes,Spring,0.0
C6680,54,,Chennai,['Fashion'],['Jeans'],New Visitor,1248.26,No,Summer,0.0
C6681,57,M,Bangalore,"['Electronics', 'Fitness', 'Home Decor']","['Laptop', 'Yoga Mat', 'Cushions']",Frequent Buyer,3650.25,No,Spring,0.0
C6682,41,F,Chennai,"['Fitness', 'Home Decor', 'Fashion']","['Yoga Mat', 'Lamp', 'T-shirt']",Occasional Shopper,3403.16,No,Summer,0.0
C6683,35,F,Bangalore,"['Fitness', 'Electronics', 'Beauty']","['Treadmill', 'Smartphone', 'Lipstick']",New Visitor,4968.72,No,Autumn,0.0
C6684,46,F,Bangalore,"['Home Decor', 'Beauty', 'Fitness']","['Lamp', 'Foundation', 'Dumbbells']",Occasional Shopper,4590.31,No,Spring,0.0
C6685,28,M,Delhi,['Home Decor'],['Wall Art'],Occasional Shopper,1325.57,No,Autumn,0.0
C6686,51,M,Chennai,"['Home Decor', 'Electronics']","['Curtains', 'Headphones']",Frequent Buyer,2078.51,Yes,Autumn,0.0
C6687,51,F,Bangalore,"['Books', 'Fashion']","['Non-fiction', 'Jacket']",Occasional Shopper,1761.84,Yes,Spring,0.0
C6688,39,F,Mumbai,"['Electronics', 'Fashion', 'Beauty']","['Headphones', 'Shoes', 'Moisturizer']",New Visitor,2435.66,Yes,Winter,0.0
C6689,21,,Mumbai,"['Beauty', 'Books']","['Moisturizer', 'Non-fiction']",Occasional Shopper,2966.46,No,Spring,0.0
C6690,51,F,Delhi,"['Books', 'Fashion']","['Fiction', 'T-shirt']",Occasional Shopper,2540.67,Yes,Autumn,0.0
C6691,41,M,Chennai,"['Books', 'Fashion']","['Comics', 'Shoes']",Occasional Shopper,812.05,No,Spring,0.0
C6692,42,,Kolkata,"['Fashion', 'Beauty', 'Home Decor']","['Jacket', 'Moisturizer', 'Wall Art']",Frequent Buyer,4505.42,No,Winter,0.0
C6693,35,M,Delhi,['Electronics'],['Laptop'],Occasional Shopper,2572.06,No,Summer,0.0
C6694,42,F,Kolkata,"['Fitness', 'Home Decor']","['Treadmill', 'Lamp']",Occasional Shopper,2799.99,Yes,Winter,0.0
C6695,60,,Chennai,"['Fitness', 'Books']","['Treadmill', 'Non-fiction']",Occasional Shopper,1579.97,Yes,Summer,0.0
C6696,59,M,Chennai,"['Home Decor', 'Fitness']","['Wall Art', 'Yoga Mat']",Occasional Shopper,2474.03,No,Winter,0.0
C6697,44,F,Kolkata,['Beauty'],['Moisturizer'],Occasional Shopper,3062.31,Yes,Spring,0.0
C6698,27,M,Kolkata,['Home Decor'],['Curtains'],New Visitor,2620.29,Yes,Winter,0.0
C6699,52,F,Mumbai,['Electronics'],['Smartwatch'],Occasional Shopper,986.14,Yes,Winter,0.0
C6700,41,M,Mumbai,"['Electronics', 'Fashion']","['Smartphone', 'Jacket']",Occasional Shopper,921.7,No,Winter,0.0
C6701,38,F,Bangalore,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",New Visitor,4285.6,Yes,Winter,0.0
C6702,52,M,Chennai,"['Home Decor', 'Fitness', 'Fashion']","['Wall Art', 'Resistance Bands', 'T-shirt']",Frequent Buyer,3956.68,Yes,Autumn,0.0
C6703,23,M,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,2925.19,No,Winter,0.0
C6704,43,F,Chennai,"['Electronics', 'Beauty']","['Headphones', 'Perfume']",Frequent Buyer,2210.29,Yes,Summer,0.0
C6705,41,M,Delhi,"['Electronics', 'Fashion', 'Fitness']","['Laptop', 'T-shirt', 'Treadmill']",New Visitor,1462.5,No,Autumn,0.0
C6706,53,,Mumbai,"['Fashion', 'Fitness', 'Beauty']","['T-shirt', 'Resistance Bands', 'Perfume']",Frequent Buyer,3640.65,No,Summer,0.0
C6707,56,,Chennai,"['Fashion', 'Beauty', 'Books']","['Jacket', 'Foundation', 'Fiction']",New Visitor,3430.35,Yes,Autumn,0.0
C6708,24,M,Bangalore,"['Fashion', 'Electronics']","['Jeans', 'Smartwatch']",Frequent Buyer,4318.23,Yes,Autumn,0.0
C6709,23,M,Kolkata,['Beauty'],['Perfume'],New Visitor,2106.54,Yes,Summer,0.0
C6710,47,M,Delhi,['Books'],['Non-fiction'],New Visitor,2435.9,No,Winter,0.0
C6711,50,F,Chennai,"['Fashion', 'Books']","['Jeans', 'Biography']",Occasional Shopper,2349.87,Yes,Winter,0.0
C6712,29,,Bangalore,['Home Decor'],['Curtains'],Frequent Buyer,3257.38,No,Autumn,0.0
C6713,26,F,Chennai,"['Home Decor', 'Electronics', 'Beauty']","['Cushions', 'Laptop', 'Lipstick']",Occasional Shopper,3490.81,Yes,Summer,0.0
C6714,54,,Mumbai,"['Fashion', 'Beauty', 'Books']","['Jacket', 'Lipstick', 'Comics']",New Visitor,1231.98,No,Spring,0.0
C6715,28,F,Mumbai,"['Fitness', 'Beauty', 'Electronics']","['Treadmill', 'Perfume', 'Headphones']",New Visitor,1368.77,No,Summer,0.0
C6716,23,F,Bangalore,['Books'],['Comics'],Occasional Shopper,1391.21,No,Autumn,0.0
C6717,37,M,Bangalore,['Beauty'],['Lipstick'],New Visitor,1377.48,No,Winter,0.0
C6718,31,,Delhi,"['Books', 'Electronics']","['Fiction', 'Headphones']",Frequent Buyer,2788.12,No,Winter,0.0
C6719,36,M,Chennai,['Beauty'],['Moisturizer'],New Visitor,4276.79,No,Spring,0.0
C6720,32,,Mumbai,"['Fitness', 'Fashion', 'Electronics']","['Treadmill', 'T-shirt', 'Smartwatch']",New Visitor,4303.51,Yes,Summer,0.0
C6721,24,M,Delhi,"['Home Decor', 'Fitness', 'Books']","['Cushions', 'Dumbbells', 'Biography']",Frequent Buyer,3714.1,No,Autumn,0.0
C6722,56,,Bangalore,"['Home Decor', 'Fashion', 'Beauty']","['Curtains', 'Jacket', 'Foundation']",Frequent Buyer,4546.31,Yes,Winter,0.0
C6723,25,,Kolkata,['Fitness'],['Yoga Mat'],Frequent Buyer,1343.61,No,Autumn,0.0
C6724,19,,Chennai,"['Fitness', 'Books', 'Fashion']","['Dumbbells', 'Fiction', 'Jeans']",Occasional Shopper,2418.78,Yes,Autumn,0.0
C6725,18,M,Bangalore,['Home Decor'],['Lamp'],Occasional Shopper,3049.93,Yes,Spring,0.0
C6726,45,F,Delhi,"['Home Decor', 'Beauty']","['Cushions', 'Moisturizer']",Occasional Shopper,3821.16,No,Summer,0.0
C6727,48,M,Mumbai,['Electronics'],['Smartphone'],Frequent Buyer,3674.04,Yes,Autumn,0.0
C6728,39,F,Mumbai,['Fashion'],['Shoes'],Frequent Buyer,4511.06,Yes,Summer,0.0
C6729,20,,Delhi,"['Home Decor', 'Fitness']","['Curtains', 'Resistance Bands']",Frequent Buyer,3382.63,Yes,Autumn,0.0
C6730,55,,Mumbai,"['Fashion', 'Home Decor']","['T-shirt', 'Lamp']",Frequent Buyer,4108.58,Yes,Winter,0.0
C6731,36,F,Mumbai,['Electronics'],['Headphones'],Frequent Buyer,4531.19,No,Spring,0.0
C6732,33,F,Kolkata,['Beauty'],['Lipstick'],Occasional Shopper,1208.95,No,Summer,0.0
C6733,51,,Delhi,"['Electronics', 'Books', 'Home Decor']","['Smartphone', 'Biography', 'Curtains']",New Visitor,4296.99,Yes,Autumn,0.0
C6734,31,F,Delhi,"['Electronics', 'Fashion', 'Home Decor']","['Laptop', 'T-shirt', 'Cushions']",Occasional Shopper,2952.88,No,Summer,0.0
C6735,60,F,Kolkata,['Electronics'],['Smartwatch'],Frequent Buyer,2808.03,Yes,Spring,0.0
C6736,47,F,Delhi,['Home Decor'],['Cushions'],Frequent Buyer,4316.23,No,Spring,0.0
C6737,36,,Mumbai,"['Home Decor', 'Fitness', 'Fashion']","['Wall Art', 'Resistance Bands', 'Shoes']",Occasional Shopper,2618.94,No,Autumn,0.0
C6738,35,M,Delhi,"['Electronics', 'Fashion']","['Laptop', 'T-shirt']",Frequent Buyer,1228.69,Yes,Winter,0.0
C6739,40,M,Bangalore,"['Books', 'Beauty', 'Home Decor']","['Comics', 'Moisturizer', 'Lamp']",Frequent Buyer,644.69,Yes,Summer,0.0
C6740,19,M,Chennai,"['Fitness', 'Books']","['Treadmill', 'Non-fiction']",Frequent Buyer,3222.46,Yes,Winter,0.0
C6741,48,,Mumbai,"['Home Decor', 'Electronics']","['Wall Art', 'Smartwatch']",Occasional Shopper,1625.84,No,Winter,0.0
C6742,20,M,Chennai,"['Beauty', 'Books']","['Lipstick', 'Biography']",New Visitor,691.9,No,Summer,0.0
C6743,53,F,Kolkata,['Home Decor'],['Curtains'],Frequent Buyer,2362.08,No,Summer,0.0
C6744,48,,Bangalore,"['Beauty', 'Fashion']","['Foundation', 'Shoes']",Occasional Shopper,1254.17,No,Autumn,0.0
C6745,60,,Bangalore,"['Fitness', 'Beauty']","['Resistance Bands', 'Moisturizer']",Frequent Buyer,3672.39,Yes,Autumn,0.0
C6746,55,M,Bangalore,"['Books', 'Home Decor', 'Beauty']","['Non-fiction', 'Curtains', 'Moisturizer']",Frequent Buyer,3160.52,No,Winter,0.0
C6747,34,,Mumbai,"['Electronics', 'Beauty']","['Smartphone', 'Perfume']",New Visitor,660.85,No,Summer,0.0
C6748,36,M,Delhi,"['Books', 'Electronics']","['Fiction', 'Smartphone']",Frequent Buyer,859.96,Yes,Spring,0.0
C6749,50,,Bangalore,['Home Decor'],['Lamp'],New Visitor,1889.43,Yes,Winter,0.0
C6750,33,F,Delhi,"['Fitness', 'Electronics', 'Beauty']","['Treadmill', 'Smartphone', 'Lipstick']",Occasional Shopper,960.7,No,Autumn,0.0
C6751,37,,Delhi,"['Beauty', 'Electronics', 'Fashion']","['Perfume', 'Smartphone', 'Jacket']",Frequent Buyer,980.12,Yes,Summer,0.0
C6752,35,F,Kolkata,"['Fashion', 'Home Decor', 'Beauty']","['T-shirt', 'Wall Art', 'Foundation']",Occasional Shopper,3658.62,No,Winter,0.0
C6753,59,,Delhi,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",New Visitor,1089.06,Yes,Winter,0.0
C6754,43,F,Chennai,"['Home Decor', 'Books', 'Fitness']","['Wall Art', 'Fiction', 'Dumbbells']",New Visitor,1483.52,No,Summer,0.0
C6755,41,F,Delhi,['Fashion'],['Shoes'],New Visitor,4431.02,No,Spring,0.0
C6756,38,M,Delhi,['Books'],['Non-fiction'],Frequent Buyer,903.24,No,Spring,0.0
C6757,55,F,Delhi,"['Books', 'Fitness']","['Fiction', 'Yoga Mat']",Frequent Buyer,2551.91,No,Winter,0.0
C6758,24,M,Bangalore,"['Fashion', 'Beauty']","['T-shirt', 'Foundation']",Frequent Buyer,1241.05,No,Winter,0.0
C6759,37,M,Kolkata,['Books'],['Biography'],New Visitor,2737.69,Yes,Winter,0.0
C6760,53,,Mumbai,['Electronics'],['Smartphone'],New Visitor,4744.76,Yes,Winter,0.0
C6761,40,F,Mumbai,"['Books', 'Electronics']","['Biography', 'Smartwatch']",New Visitor,1874.47,Yes,Autumn,0.0
C6762,53,M,Mumbai,"['Books', 'Electronics', 'Beauty']","['Non-fiction', 'Smartphone', 'Foundation']",Occasional Shopper,2486.23,Yes,Summer,0.0
C6763,32,F,Chennai,['Electronics'],['Headphones'],Occasional Shopper,4555.94,No,Winter,0.0
C6764,51,,Mumbai,['Electronics'],['Smartphone'],New Visitor,4276.52,Yes,Autumn,0.0
C6765,26,M,Chennai,['Home Decor'],['Lamp'],Frequent Buyer,4831.08,Yes,Spring,0.0
C6766,48,M,Kolkata,"['Beauty', 'Electronics', 'Home Decor']","['Lipstick', 'Laptop', 'Cushions']",Occasional Shopper,936.33,No,Winter,0.0
C6767,38,F,Kolkata,['Fitness'],['Dumbbells'],Frequent Buyer,4181.5,Yes,Winter,0.0
C6768,58,,Kolkata,"['Fitness', 'Fashion']","['Resistance Bands', 'Jacket']",Occasional Shopper,1669.57,Yes,Summer,0.0
C6769,56,,Delhi,['Fashion'],['Jacket'],Frequent Buyer,1825.88,No,Winter,0.0
C6770,40,,Bangalore,['Electronics'],['Smartphone'],New Visitor,2005.39,No,Winter,0.0
C6771,32,,Mumbai,['Beauty'],['Perfume'],New Visitor,3599.12,No,Winter,0.0
C6772,59,M,Bangalore,['Fashion'],['Jacket'],New Visitor,1661.16,Yes,Winter,0.0
C6773,30,F,Mumbai,"['Books', 'Beauty']","['Non-fiction', 'Foundation']",Occasional Shopper,4392.44,No,Summer,0.0
C6774,59,M,Chennai,['Fitness'],['Treadmill'],New Visitor,1032.11,No,Winter,0.0
C6775,56,M,Bangalore,"['Books', 'Beauty', 'Fashion']","['Biography', 'Lipstick', 'Jeans']",New Visitor,3727.03,Yes,Winter,0.0
C6776,42,M,Chennai,"['Books', 'Home Decor', 'Beauty']","['Comics', 'Curtains', 'Moisturizer']",Frequent Buyer,2802.47,No,Summer,0.0
C6777,51,,Mumbai,"['Fashion', 'Beauty']","['Jacket', 'Foundation']",New Visitor,3792.84,Yes,Winter,0.0
C6778,56,M,Mumbai,"['Books', 'Beauty']","['Biography', 'Foundation']",New Visitor,2548.95,No,Summer,0.0
C6779,50,,Mumbai,"['Fashion', 'Electronics']","['Shoes', 'Smartphone']",Frequent Buyer,1465.28,No,Autumn,0.0
C6780,46,M,Mumbai,"['Home Decor', 'Electronics', 'Fashion']","['Wall Art', 'Headphones', 'Shoes']",Occasional Shopper,2417.79,No,Summer,0.0
C6781,41,F,Delhi,"['Home Decor', 'Fitness', 'Books']","['Cushions', 'Dumbbells', 'Biography']",Frequent Buyer,2539.18,Yes,Summer,0.0
C6782,46,M,Mumbai,['Home Decor'],['Lamp'],New Visitor,3572.62,Yes,Winter,0.0
C6783,52,F,Delhi,"['Fashion', 'Books', 'Home Decor']","['Jeans', 'Non-fiction', 'Lamp']",Occasional Shopper,3734.28,No,Spring,0.0
C6784,47,M,Kolkata,"['Home Decor', 'Electronics']","['Wall Art', 'Laptop']",New Visitor,3999.5,Yes,Spring,0.0
C6785,46,M,Delhi,"['Electronics', 'Fitness', 'Home Decor']","['Laptop', 'Dumbbells', 'Wall Art']",New Visitor,3545.72,Yes,Spring,0.0
C6786,38,,Delhi,['Fashion'],['Jacket'],Occasional Shopper,4359.36,No,Summer,0.0
C6787,53,,Chennai,['Books'],['Non-fiction'],Occasional Shopper,4578.06,No,Summer,0.0
C6788,56,,Kolkata,"['Books', 'Home Decor', 'Fashion']","['Non-fiction', 'Cushions', 'Jeans']",Occasional Shopper,1298.21,Yes,Autumn,0.0
C6789,53,F,Chennai,"['Beauty', 'Electronics']","['Lipstick', 'Smartwatch']",Frequent Buyer,3762.42,Yes,Winter,0.0
C6790,48,M,Kolkata,['Beauty'],['Moisturizer'],New Visitor,3140.02,Yes,Spring,0.0
C6791,50,F,Mumbai,"['Electronics', 'Home Decor']","['Headphones', 'Cushions']",Occasional Shopper,2679.27,Yes,Winter,0.0
C6792,23,,Kolkata,"['Fashion', 'Home Decor']","['Jeans', 'Curtains']",Frequent Buyer,1889.31,No,Spring,0.0
C6793,59,F,Bangalore,"['Electronics', 'Books', 'Fitness']","['Laptop', 'Comics', 'Dumbbells']",Frequent Buyer,4830.88,Yes,Winter,0.0
C6794,59,,Bangalore,"['Books', 'Electronics', 'Fashion']","['Fiction', 'Laptop', 'Shoes']",Frequent Buyer,887.72,Yes,Summer,0.0
C6795,19,,Kolkata,"['Home Decor', 'Beauty']","['Cushions', 'Moisturizer']",Occasional Shopper,1214.16,No,Summer,0.0
C6796,52,M,Mumbai,['Electronics'],['Headphones'],New Visitor,1098.38,No,Spring,0.0
C6797,23,,Bangalore,['Electronics'],['Laptop'],Frequent Buyer,1017.78,No,Autumn,0.0
C6798,56,M,Bangalore,['Fitness'],['Treadmill'],New Visitor,4354.43,Yes,Winter,0.0
C6799,46,F,Mumbai,"['Beauty', 'Fashion']","['Foundation', 'Jacket']",Occasional Shopper,2398.53,No,Spring,0.0
C6800,40,M,Delhi,['Beauty'],['Lipstick'],New Visitor,3489.33,Yes,Summer,0.0
C6801,50,M,Kolkata,"['Fitness', 'Books']","['Treadmill', 'Comics']",Frequent Buyer,1303.4,Yes,Autumn,0.0
C6802,45,,Kolkata,['Fashion'],['Jacket'],Frequent Buyer,1191.53,Yes,Summer,0.0
C6803,60,F,Delhi,"['Electronics', 'Home Decor', 'Fitness']","['Headphones', 'Curtains', 'Treadmill']",New Visitor,4884.44,No,Autumn,0.0
C6804,21,M,Chennai,"['Home Decor', 'Fitness']","['Lamp', 'Yoga Mat']",New Visitor,963.94,Yes,Summer,0.0
C6805,54,,Bangalore,"['Beauty', 'Home Decor']","['Perfume', 'Cushions']",Frequent Buyer,4222.27,Yes,Summer,0.0
C6806,30,F,Kolkata,"['Electronics', 'Beauty', 'Home Decor']","['Laptop', 'Perfume', 'Curtains']",Frequent Buyer,4255.56,No,Autumn,0.0
C6807,24,,Mumbai,['Fashion'],['T-shirt'],Frequent Buyer,3850.41,Yes,Summer,0.0
C6808,20,,Chennai,['Beauty'],['Perfume'],New Visitor,1960.9,Yes,Autumn,0.0
C6809,40,M,Bangalore,['Books'],['Non-fiction'],New Visitor,1992.91,No,Winter,0.0
C6810,19,M,Kolkata,"['Fitness', 'Fashion', 'Home Decor']","['Yoga Mat', 'T-shirt', 'Lamp']",New Visitor,3996.99,No,Winter,0.0
C6811,37,,Mumbai,"['Beauty', 'Fashion', 'Fitness']","['Perfume', 'Jacket', 'Dumbbells']",Occasional Shopper,3110.74,No,Winter,0.0
C6812,59,F,Delhi,"['Fitness', 'Electronics', 'Home Decor']","['Treadmill', 'Smartphone', 'Lamp']",New Visitor,924.26,Yes,Spring,0.0
C6813,20,F,Chennai,"['Books', 'Electronics', 'Fitness']","['Non-fiction', 'Smartwatch', 'Yoga Mat']",New Visitor,2851.01,Yes,Spring,0.0
C6814,27,M,Bangalore,"['Fitness', 'Beauty', 'Fashion']","['Dumbbells', 'Lipstick', 'Shoes']",Occasional Shopper,4322.78,Yes,Autumn,0.0
C6815,30,F,Delhi,"['Fitness', 'Books', 'Home Decor']","['Dumbbells', 'Non-fiction', 'Curtains']",Frequent Buyer,2013.45,No,Spring,0.0
C6816,42,,Bangalore,['Electronics'],['Smartwatch'],Frequent Buyer,4662.84,Yes,Winter,0.0
C6817,43,M,Mumbai,['Books'],['Fiction'],Occasional Shopper,1148.07,No,Autumn,0.0
C6818,55,M,Kolkata,"['Home Decor', 'Books', 'Beauty']","['Lamp', 'Comics', 'Foundation']",Frequent Buyer,931.27,No,Autumn,0.0
C6819,45,M,Bangalore,"['Electronics', 'Books']","['Laptop', 'Non-fiction']",New Visitor,3487.02,No,Spring,0.0
C6820,33,M,Kolkata,"['Beauty', 'Books']","['Foundation', 'Non-fiction']",Occasional Shopper,3778.98,No,Winter,0.0
C6821,49,F,Bangalore,"['Beauty', 'Electronics', 'Fashion']","['Perfume', 'Laptop', 'Jacket']",Occasional Shopper,1749.08,No,Autumn,0.0
C6822,20,F,Kolkata,['Fashion'],['Shoes'],Frequent Buyer,2578.97,No,Summer,0.0
C6823,52,,Mumbai,"['Beauty', 'Electronics']","['Lipstick', 'Headphones']",Frequent Buyer,1980.81,No,Summer,0.0
C6824,29,,Bangalore,"['Beauty', 'Fitness', 'Electronics']","['Perfume', 'Dumbbells', 'Headphones']",Occasional Shopper,3311.16,No,Spring,0.0
C6825,52,F,Chennai,"['Fashion', 'Fitness']","['Shoes', 'Dumbbells']",Occasional Shopper,2192.09,No,Winter,0.0
C6826,39,,Delhi,"['Books', 'Home Decor']","['Comics', 'Lamp']",Occasional Shopper,1448.35,Yes,Spring,0.0
C6827,51,,Bangalore,"['Fashion', 'Home Decor', 'Electronics']","['T-shirt', 'Curtains', 'Laptop']",Frequent Buyer,4631.64,Yes,Summer,0.0
C6828,57,F,Bangalore,['Fitness'],['Resistance Bands'],Occasional Shopper,675.81,Yes,Winter,0.0
C6829,60,,Mumbai,['Home Decor'],['Wall Art'],Occasional Shopper,4058.52,Yes,Summer,0.0
C6830,52,F,Delhi,"['Books', 'Electronics']","['Comics', 'Smartphone']",New Visitor,2089.12,Yes,Spring,0.0
C6831,39,M,Delhi,"['Fitness', 'Home Decor']","['Dumbbells', 'Cushions']",Frequent Buyer,3934.23,Yes,Summer,0.0
C6832,28,,Mumbai,['Fitness'],['Resistance Bands'],Frequent Buyer,3398.8,Yes,Autumn,0.0
C6833,59,F,Mumbai,"['Fitness', 'Books', 'Electronics']","['Dumbbells', 'Biography', 'Laptop']",Occasional Shopper,3030.23,No,Spring,0.0
C6834,29,,Chennai,['Home Decor'],['Lamp'],Frequent Buyer,3793.73,Yes,Summer,0.0
C6835,47,F,Mumbai,"['Electronics', 'Fitness']","['Headphones', 'Yoga Mat']",Frequent Buyer,1119.67,Yes,Spring,0.0
C6836,49,F,Chennai,['Fitness'],['Dumbbells'],Frequent Buyer,2677.79,Yes,Summer,0.0
C6837,42,F,Delhi,['Fashion'],['Jeans'],Occasional Shopper,3182.23,Yes,Spring,0.0
C6838,35,,Mumbai,"['Beauty', 'Fashion', 'Home Decor']","['Foundation', 'Jeans', 'Cushions']",Frequent Buyer,514.69,No,Winter,0.0
C6839,19,,Kolkata,"['Fitness', 'Fashion', 'Home Decor']","['Yoga Mat', 'Shoes', 'Curtains']",New Visitor,2672.44,No,Summer,0.0
C6840,43,,Bangalore,"['Beauty', 'Books']","['Moisturizer', 'Comics']",Occasional Shopper,4823.29,Yes,Summer,0.0
C6841,55,F,Chennai,"['Electronics', 'Books', 'Beauty']","['Laptop', 'Biography', 'Foundation']",New Visitor,4053.52,No,Winter,0.0
C6842,21,,Chennai,"['Beauty', 'Home Decor']","['Moisturizer', 'Curtains']",Frequent Buyer,2204.22,No,Winter,0.0
C6843,34,F,Mumbai,"['Fashion', 'Books', 'Beauty']","['Jacket', 'Fiction', 'Lipstick']",New Visitor,4677.54,No,Spring,0.0
C6844,44,F,Bangalore,['Fitness'],['Resistance Bands'],Occasional Shopper,534.7,No,Autumn,0.0
C6845,39,M,Chennai,['Fitness'],['Treadmill'],Occasional Shopper,4327.57,No,Winter,0.0
C6846,32,M,Bangalore,"['Home Decor', 'Electronics']","['Wall Art', 'Headphones']",Occasional Shopper,4245.03,Yes,Winter,0.0
C6847,27,,Bangalore,"['Books', 'Fitness']","['Fiction', 'Treadmill']",New Visitor,2127.94,No,Winter,0.0
C6848,60,,Mumbai,['Home Decor'],['Lamp'],Frequent Buyer,4602.01,Yes,Spring,0.0
C6849,27,F,Mumbai,"['Home Decor', 'Fashion']","['Lamp', 'Jeans']",Occasional Shopper,4494.46,No,Summer,0.0
C6850,25,F,Delhi,"['Beauty', 'Fashion']","['Moisturizer', 'Shoes']",Occasional Shopper,2739.01,No,Summer,0.0
C6851,40,F,Mumbai,"['Electronics', 'Home Decor', 'Fitness']","['Headphones', 'Wall Art', 'Treadmill']",Occasional Shopper,3059.72,Yes,Winter,0.0
C6852,30,M,Delhi,"['Fitness', 'Books', 'Home Decor']","['Dumbbells', 'Comics', 'Wall Art']",New Visitor,879.42,No,Autumn,0.0
C6853,48,M,Kolkata,"['Electronics', 'Beauty']","['Laptop', 'Perfume']",New Visitor,3573.84,No,Spring,0.0
C6854,20,M,Mumbai,"['Beauty', 'Fashion', 'Electronics']","['Lipstick', 'T-shirt', 'Laptop']",New Visitor,4325.81,No,Summer,0.0
C6855,36,F,Bangalore,['Electronics'],['Headphones'],New Visitor,3719.03,Yes,Spring,0.0
C6856,27,,Mumbai,['Books'],['Comics'],Frequent Buyer,1481.98,No,Summer,0.0
C6857,54,F,Chennai,"['Beauty', 'Electronics']","['Moisturizer', 'Headphones']",Occasional Shopper,2113.54,No,Spring,0.0
C6858,31,F,Kolkata,['Electronics'],['Laptop'],New Visitor,1233.74,Yes,Autumn,0.0
C6859,35,,Kolkata,['Home Decor'],['Curtains'],New Visitor,3414.53,No,Summer,0.0
C6860,40,,Mumbai,"['Fashion', 'Books']","['Jeans', 'Fiction']",Occasional Shopper,868.49,No,Summer,0.0
C6861,53,,Chennai,['Beauty'],['Foundation'],Frequent Buyer,2219.86,No,Summer,0.0
